id,text,label,source_dataset,text_hash,split
fiqa_train_681,Tesco closes in on new chairman with Dixons Carphone's John Allan in the frame,positive,fiqa,3cbd9955fe9f4591e56c170a9eb04afc77595c229c9a2932f2e693d081d29950,val
fiqa_train_838,$SMH got a sell signal on 6/4 and needs to take out 39.28 to go higher otherwise headed lower than 37.60 gap below at 35.38,negative,fiqa,84a40137b54dd93cfed119abf42fe620ecc0e0e403c7ab0f9d89b9847d81dbe9,val
fiqa_test_122,Should You Follow Berkshire Hathaway Into Apple Stock?,neutral,fiqa,b6a1a949439885efcc40d73e73b115906b05827bad355f2f972ad44d22c547ef,val
fiqa_train_757,$spy bumping its head on declining daily 8ma as overhead resistance. Then the big brother 50ma just above that.,negative,fiqa,af0ae468f63b88034d488337e43245265e1058c0bd9dda4efe8c897f8489324d,val
fiqa_train_835,G4S sees profits rise but UK contract problems remain,positive,fiqa,96c4668cf32e397ff8711a03ba56a1bba6577440a6d2cb6a565ed8e92f14b1a3,val
fiqa_train_404,"$HSC Receives 7-Year, $50M Contract at New Saudi Arabian Steel Mill",positive,fiqa,c68bc1fe79e240ef957d10a514e30cf030f459da6051a65df6621b87fe5c5a57,val
fiqa_train_847,$ISR- @IsoRay Up 6% and high on volume http://stks.co/iFpo #biotech,positive,fiqa,4dfcba598e6e770559d28ef7422be9f234b3b9fa52f779ca04f326d12e04b443,val
fiqa_train_630,UPDATE 1-Berkshire applies to boost Wells Fargo stake above 10 pct,positive,fiqa,3d64e150d6d2ba8c3899c33693b242796e2f1ed70738b1d2fc4144c9d6745c5e,val
fiqa_train_656,"Britain's FTSE falls back with Ashtead, commodities under pressure",negative,fiqa,328d2c003bf163e9fd19cf1bc60c6d2735ce42f062bdaff8c2253900604a9c0b,val
fiqa_train_445,long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL  Autocharts @ https://t.co/nxLx1ES7nY,positive,fiqa,94fa9c74d340596e680321d065f4f3fa29caf7338731b6dbdadd8c8549a819d2,val
fiqa_train_183,"Upside moves in the volatile #mining sector, sending Anglo American PLC $AAL up 6.8% as of 4:30 PM, London time",positive,fiqa,124e4935ad1988a8b64afab8c7946e40ab117894380a34e6dfbc218d9301f127,val
fiqa_train_396,Adobe Receives New Rating from Top Analyst $ADBE https://t.co/LJNXPEvHZN,positive,fiqa,b3bd75949ff23186099d2d7dd7fbefda662362123c74f0a6be5e1388a2440b9a,val
fiqa_train_60,Rolls-Royce to Ensure Compliance After Petrobras Bribery Report,neutral,fiqa,28ddf75492ab58cbffc8787ca25fbf0d4fb9817cbd523872e0fb64e609ce04cf,val
fiqa_train_925,Shares in BAE Systems hit 10-month high on rating upgrade,positive,fiqa,4d70376c3b4173c7a463beed0fbd027c1a32bc30ee539c16bb0e39ce918035cf,val
fiqa_train_932,$aapl high of day just hit. Back at it tomorrow.,positive,fiqa,2491e00f5c1c20efae4c660dabcb56d715a77028777dab7c27500f628f85b00a,val
fiqa_train_218,"Rio Tinto swings to loss, drops dividend policy",negative,fiqa,cc65328a64b9a574d0debc6c5a4aab87d7a9e53291dab58b2099e115b6acf944,val
fiqa_train_752,Asahi could be about to snap up more of SABMiller's beers ahead of AB InBev sale,positive,fiqa,9d2aa851623ca203108570fad0b69ef85450934bef840b8b3e694b53722c297e,val
fiqa_train_834,$TZOO a close above 28.64 and we are ready to rock and roll,positive,fiqa,fec64dbedf4c2f0304e26d21d9db04c500634c147017deef2d67c2688ad562a5,val
fiqa_train_601,"$TXRH reports Q1 EPS of $0.37 versus the estimated $0.35, beating by $0.02. EPS were Up 19% from the same quarter last year.",positive,fiqa,4f9f91fcf3ddaf369c7645181cdb2b6a09ca288aca8573fdd14c664b52a0958d,val
fiqa_train_276,"Royal Mail 'breached competition law' over delivery service changes, Ofcom claims",negative,fiqa,3eb12f6f5a62a50cb5581cf8ba59d4e38b0baa2c94301636e5186609b179f4bb,val
fiqa_train_72,$CTRP not a bad long chart now that it's through sma100 resistance.,positive,fiqa,c0175b32df2a9e5b93721a953f046a490cc2875b10bab921879b190f21c7db12,val
fiqa_train_899,"Sheryl Sandberg Sells 109,000 Shares of Facebook Inc $FB Stock https://t.co/3vXT7AMnpk via @RatingsNetwork",negative,fiqa,ba7eb6ab9dd270751f20f005c005e026b013e0d71dabec838cb04b8caf50d084,val
fiqa_train_166,Goodwin not to face Scottish prosecution over RBS,positive,fiqa,3c3c99afa83ad4e4e8733217cf6d9b0ca58591bfe198e9d7d2efad52de2ffe94,val
fiqa_train_450,Unilever profit rises despite sales slump in China,positive,fiqa,1ea4dea2a00ca10f82026c889590f148def933269ae3b6d6b15c497c2c2e2b12,val
fiqa_train_206,Royal Mail gets mixed bag from Ofcom postal regulation report,neutral,fiqa,d17db4876769effd21d38260909e8d508eefc970e0c7a83e38905effdbc266a6,val
fiqa_train_249,Passengers rise at EasyJet and Aer Lingus,positive,fiqa,65ba71a4b382733eceb880e06c6cb75810c5150f1662da2e05b8546762692b81,val
fiqa_train_721,Why AstraZeneca plc & Dixons Carphone PLC Are Red-Hot Growth Stars!,positive,fiqa,9f6648493399be23a358554f82a702a841c10358f389e64df7b4cecf74672406,val
fiqa_train_195,NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger,negative,fiqa,4455d6a91a7d1a168bb8528f8fb07f4ca5a33853d38c5ac7613d23e962c8142e,val
fiqa_train_885,"$YOKU high volume blast off Friday, goes higher  http://stks.co/qSaL",positive,fiqa,64e3344fe50ed21c3fedbf4c1bb8df29c5cdf937a30dd86b9f7c4e888541de5b,val
fiqa_train_137,FDA approves AstraZeneca drug for advanced lung cancer,positive,fiqa,e2b9b7dde36464104561246b81ad5c33def08b4002c8a07748a2cf170a8e79b8,val
fiqa_train_220,Kingfisher takeover of Mr Bricolage could hit a brick wall,negative,fiqa,a6f62098050e6a068f1a92da06c369bd80214d71f579239078bb86e64c24d183,val
fiqa_train_679,"Tesla Recalling 2,700 Model X Units, Related to Faulty Latch for Third-Row Seats; Fall To $252.50 Level on Recall, Shares Up 1%  $TSLA",negative,fiqa,7e044d2277436552fc51bb598f30c620e85058ddcba7cc59314aeb9cbc3a607e,val
fiqa_train_278,$AAPL price momentum weakening going into the close.,negative,fiqa,359362fc1de34bfb9d573fafc0715e0ce4dcd611351e95f650730e168b5e2c71,val
fiqa_train_282,$BBRY both 1m/6m trends turn bullish today with a resistance level at $11.31. http://stks.co/j1qt6,positive,fiqa,04d2947c51711b4c1d008214e18f4efaef8311675cfe59ccbbde447bd610dbf6,val
fiqa_train_714,GE to Sell Majority Stake in Bank BPH's Core Bank to Alior Bank,positive,fiqa,57e15a06fd4b8d3e857b32b632d03d8b1c62f24e13c0c5a3ef6583ee4e632d17,val
fiqa_test_45,NetApp downgraded by Macquarie to underperform. $22.00 PT. https://t.co/XCNgws0t4q $NTAP #NTAP via @RatingsNetwork,negative,fiqa,2419834fd7db5cb10c5b4cdf1103a0f1c3bfcf9787738a030c9d3a5ff6722f66,val
fiqa_train_31,"FBR Capital reiterated ""Outperform"" rating on $BRCM with a price target of $45.00 on Friday.",positive,fiqa,c3d201e3cbe224a30cc769b6c6ac5248d810b5803660d550d2c2eaeca949d37d,val
fiqa_train_410,$FB watching for bounce tomorrow,positive,fiqa,a420486d3110ed0719eb347515ee3ad21575b447fe22f0f2320a606e0c5fd372,val
fiqa_train_142,$KCG bot at 2.24,positive,fiqa,407979b4270f4bce3ce3c3b19cb6f6ce32d69d4e19fa5ea95e8efffa654da80c,val
fiqa_train_930,$RDC Rowan Expands Share Repurchase Program to $150 million,positive,fiqa,954590b71c4ccd5feac46fb5f7629af238e4811a53c1c9fe6e2c127273e8cf5f,val
fiqa_train_765,$FB  rejecting HIGHS shortable...at 109,negative,fiqa,83bfbfb3b1ba764efedfe18fec73de58385dbda83e9e65c1b58b90c58289bc48,val
fiqa_test_47,EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany,negative,fiqa,331729cec9d29751b6781f5f70ae54437a2cc6c395ba7f5fc701440ade024ad5,test
fiqa_train_98,UPDATE 1-AstraZeneca sells rare cancer drug to Sanofi for up to $300 mln,positive,fiqa,510c05a07780250247799d309688581525f499ae23ca1fab4f1e90ce1622e09d,test
fiqa_train_316,Severn Trent share price rises as first half profit inches up as customer ...,positive,fiqa,61586e873042208f42700d0243d75a06805a8b1058ff59d3b68b96c3fa1c22e8,test
fiqa_train_53,Interest Heats Up for @Yahoo $YHOO - The Wall Street Journal  https://t.co/j5jVjI9bia,positive,fiqa,18961fdb7ad1168ae18d49f0a35487b5b06891565dd1dbcb3ca2549eb2dd0e2b,test
fiqa_train_406,Amazon declares 'best ever' Black Friday and Cyber Monday for Kindle family http://stks.co/cEtw via Engadget $AMZN,positive,fiqa,7050fa568f5a5558755bdbd391bf3e10db09596e8213310de201882ffb53bbbf,test
fiqa_test_94,"$TSLA Recalls 2,700 Model X Vehicles; Shares Volatile https://t.co/tcKqZnMIqX #TSLA #tech #stockmarket https://t.co/FeMhJtAmQj",negative,fiqa,7dd5b27e914189a0952b3ce4f5db79d00cad3bc28086ea75a785e559a6627df8,test
fiqa_train_748,Current holdings via options - Long: $AAPL $V $GS $AET & Short: $VXX,positive,fiqa,f27756760982186796351d0bf47f66db3c8a0b5291f6e798db913ef2be6e4d51,test
fiqa_train_702,Added. Cost now at 1.54. Bounce off of Put OI & S1 pivot. @moteltan BTO $AAPL Apr 27 2012 605.0 Calls @ 1.66 for ride to 609 ish.,positive,fiqa,f984f7bb935155762f2a79e4a5bf41af273e3ad6caf07c7101652caeded4a9b4,test
fiqa_test_57,"78 users on Vetr are bearish on Tesla Motors, Inc., indicating a SELL Rating (2 stars) for $TSLA https://t.co/vVpzqCXsNJ",negative,fiqa,709d460ddea2033f53ede2701a43f308af11f4b37fa482c9816513a9cf8125e1,test
fiqa_train_849,US dollar wipes out sales gains for SABMiller,negative,fiqa,d010795f54c6c3980e10a2404d270f3fd97a42ef87c1f7559e39353b4091c5ae,test
fiqa_train_369,$EDU bouncing nicely after add-on (posted),positive,fiqa,ae4f5d51d2b849671b1d45e72bb9ecb126823f11a6284b1dedbf22ba94b57b0e,test
fiqa_train_666,"Reuters: Green Mountain revenue misses, shares plunge http://stks.co/13mW > $GMCR prints 43.80, market in a foul mood, bad day to disappoint",negative,fiqa,550886a81fe416040cd366ef88cfa5d0cb4ac349165e2b8bd1e5cef1a4f03dc3,test
fiqa_train_588,CompaniesLSE adds ex-SEC head Schapiro to board,neutral,fiqa,2027f25de166eda5aeadc866fba96791a95e0a19b027f53dc6e6c89a0f01f07d,test
fiqa_test_137,$TNH Looks like an explosive setup if it can break the 20EMA and 105 level http://stks.co/b1SVH,positive,fiqa,853a32f137e4e6c55ec3a51bff448fc74d131c9a0b18646c9aa8757237e79252,test
fiqa_train_329,UPDATE 3-Stifel to buy former Lehman brokerage from Barclays,positive,fiqa,4d3dd395f345d8ade378d7760b5e362a445e49bc688a0bdebd2717ff4ab39a91,test
fiqa_train_0,"Still short $LNG from $11.70 area...next stop could be down through $9.00. Someone slammed it hard with 230,000 shs this am! More to follow",negative,fiqa,accb274fa5388e1be0876986dfc21dc79ef005dd59ff5f50cab98c27627efd94,test
fiqa_train_437,"$TSLA 5th wave down on the 1 hour chart, hammer candle developing, close to 200 sma, might be a good spot for calls",positive,fiqa,ace687e9247b005cfbb08d13df74ba11ea9eb6412cbc30fab22054df7be84b08,test
fiqa_train_918,$AAPL I'm sure those short are holding their breath hoping for a miracle. lol,positive,fiqa,88ec7a8c9720527e73acf56e4a7424565cd2ec84cf713de68f9cd54dd8e6a565,test
fiqa_train_310,Slowly adding some $FIO here but gotta be careful. This will be one of biggest winners in 2012,positive,fiqa,8d3a7040002db661baa55353507525440b35d2b1badf7f36b3df38ec754456f9,test
fiqa_test_19,UK WINNERS & LOSERS: Aviva And Friends Life Lead FTSE 100 Gainers,positive,fiqa,7bf8426eb71ea9198928ab03f72fce9cd92b06a3d08b0b7b77ecb4076a00eb76,test
fiqa_train_81,like $T for a breakout long as well. getting through the 100 and 200 MA could see it run.,positive,fiqa,740644b73a72879b4d7561a54f986b7bc491660374257744b8a35429d4f171c8,test
fiqa_train_248,BBCN Bancorp to buy Wilshire Bancorp in $1 bln deal,positive,fiqa,5c32f4a9275788ff86b752585afa0cdb82088df67c02dcda9fe39e9a17f88189,test
fiqa_train_784,Barclays poaches new chief operating officer Paul Compton from JP Morgan Chase,neutral,fiqa,514bd81f69f1d0ed1b530340899207faa1c778c5435d5e5d91767394ea29c33a,test
fiqa_test_90,RBS Pays $1.7 Billion to Scrap U.K. Treasury's Dividend Rights,neutral,fiqa,de17141fc57c125999f8f1396a38c0bf3ffc8b63162dabb901721c90ba8d6e8b,test
fiqa_train_154,Starbucks downgraded on same day as new downgraded rewards program starts  $SBUX,negative,fiqa,34ddbff3f53b05da62fd08d162b528ad7ba8ce73735541181f2d7fe4eccf7af2,test
fiqa_train_335,$FB gettin in the buy zone soon ;),positive,fiqa,1fd038bede81289057b1f95e347c5a12df8de2ed37167fa77611114436332f60,test
fiqa_train_782,Crown Castle buys Tower Development Corp for $461 million,positive,fiqa,dc66fc8146fdb77b21c818a953399ddb3ef86fae925b6162afde5ccd3b7b8138,test
fiqa_train_703,"So as of today's close (8/15/14), I'm long $TSLA $AMTD $TWTR $FB $AAPL $CELG - all on a longer-term, technical swing long basis.",positive,fiqa,406b6741d8c258ab9defcd4fa2a851712fbe96ea183622fba363c33a82491c50,test
fiqa_train_706,Tesco sells Blinkbox and broadband service to TalkTalk,positive,fiqa,d7860757adb0e260c631478c0209051b34027a8476ab81b0812045b2c15a836b,test
fiqa_train_705,"After Barclays and Bank of America, Citigroup has blockchain in sight",positive,fiqa,5b1d9e1fbdb307b8a5b0178d3c1a397b060f4f9b11a734e39b37d08fbcf39f0d,test
fiqa_train_758,$DDD 3D Systems (DDD) Stock Receives Ratings Downgrade Today at Jefferies http://stks.co/g1cqd,negative,fiqa,50f59d990e4e822e4ccc929f8cafc4422918dd4038d480109d44b9184a525669,test
fiqa_train_878,Standard Chartered Not Raising Capital Yet As Dividend Cut,negative,fiqa,fbf97e20b3e39f9064641d151fa8f99141ccb06c84e7336931d790555368439d,test
fiqa_test_104,$aapl key is to breakout above 460 on solid volume or else it's a no trade for now,positive,fiqa,c529fc448cedce9aa9e7504c22237b649a72f67e5f8ab5594feb98971985ca82,test
fiqa_train_262,"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",negative,fiqa,5cc5a2de5d333e42ff6c3c6abd0928dd37d02a2c28fc08d89eacb8641648c943,test
fiqa_train_304,@scottrade Why is $tsla not available for shorting at this time?  Same for $w?,negative,fiqa,8a8004e5714f7d82f9fb6001005af8a8b6458779f1039f89e93af6b0ee1770c9,test
fiqa_train_641,UPDATE 2-Pricey beers lift SABMiller's quarterly underlying sales,positive,fiqa,bce5d83dd34804297471334931b051f99ca6a8d7990722894a7b22b66a0f6a35,test
fiqa_test_100,"METALS-Zinc surges 12 pct after Glencore cuts output, fuelling metals rally",positive,fiqa,c06c0bffba72daf6342330da3fd7732ab06eb60e2b1df6faeb66d0db83a31c88,test
fiqa_train_299,BHP Billiton drags FTSE lower after slashing dividend,negative,fiqa,b382e69973c9063fa29bbb138e395f1458cce59ce30aee7011bdca11d08a6748,test
fiqa_train_595,$TSLA not dipping - testing the 200 day ma https://t.co/jEPLmZQKGW,positive,fiqa,f6159754d253b412d15a7ca8173b67bb446e9995f05bbb3b031d642557d893c3,test
fiqa_test_116,"$AAPL AAPL finally breaking under the 49 M.A.. With no buybacks this week, look for AAPL to test the 120 support area.",negative,fiqa,ac345cf7cf010dce177821c454d132ef65a78ec0ac9a4a2e36d146351dc584b6,test
fiqa_train_508,Looking for a strong bounce $SPY -- Lunchtime rally coming. $DIA $IWM $QQQ $AA $FB,positive,fiqa,fb0a4c5f6d7595ab940e3ba0f1260465a6b01b9b2a4eb452e1a7a10cdfa3a1e9,test
fiqa_train_138,"$AAPL Stock Climbs as Barron's Sees 40% Upside, Jim Cramer's Take  https://t.co/lKlD9mVKBQ",positive,fiqa,66b448786f9618193e995c17dad3d7208ac73cf783c54428df67a4f262f8ba4b,test
fiqa_train_227,Aviva shuts Friends Life head office in rapid integration move,neutral,fiqa,41ce7cdb4020e81dc8d93a3e86b3d6f252256711d818a0c0bd8291d84a973670,test
fiqa_train_515,TalkTalk hires BAE Systems to investigate cyber attack,negative,fiqa,14f122198583020c5751a136ab63112465d6930ea1eb3c36ea4d5febdc4b9cd6,test
fiqa_train_860,Ocwen Reaches Settlement With California Regulator,positive,fiqa,95c217fb125dff685d9b5e8f1f2cb649450422d30ec8c245f676c6cec21280b1,test
fiqa_train_157,$AAPL wants lower. up waves getting smaller on the 2 min,negative,fiqa,6a6fabbb7a938fb7243e898b738d9ede651b1df58cd36a2a4044585592f39638,test
fiqa_train_713,Industry NewsMorrisons unveils which stores will close as 900 jobs face the axe,negative,fiqa,5e144fee49f780cbd0c6de04d4d7cbfd0e5b88b4b75180db2908eb31ff144cef,test
fiqa_train_865,$BIOC RSI extremely in long's favor looking at BIOC historically.,positive,fiqa,2ff0e52f4402d5ad2e2db0e9da56f0fbb6f36a3ff47ccf26d5f3fea702d7b7ee,test
fiqa_train_520,BULLISH Engulfing of COCA COLA: http://stks.co/fYCo $KO,positive,fiqa,ef8feee0503b450ae5a321f236ae5f220f8a72710843d0a093b60cad0467f342,test
fiqa_train_204,Verizon and AT&T accused of hurting rivals,negative,fiqa,1c6906233e2ad06cca0a9f9d7a09d6b3dc0ff2989684094f452b438d9ab700e0,test
fiqa_test_133,$mako hanging in well today. still in a basing pattern. have eyes on it,positive,fiqa,335bd1da5be669b358c1e382eff6df99dcc55af64db033e331f11a0a10b7df1d,test
fiqa_test_101,GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults,negative,fiqa,9db043d7276d2cd401e4c8b60cbc12645b487247969b41fb49b554c9633e139a,test
fiqa_train_336,$ATHN Seems like a good short setup. Stop above the 50 day. No position.,negative,fiqa,58a9a9bb0958493d2b758f33c730ca31f9428ea1dc75ff3721195403d1af2272,test
fiqa_train_372,$BWLD bearish engulfing candle,negative,fiqa,1025bb815042c13e57ed332a11ccc2da8e366b528b8a494e363b7f696745b177,test
fiqa_train_337,Citigroup to Sell OneMain to Springleaf for $4.25 Billion,positive,fiqa,3425d5097c4e4d6bbb6962ed2c6b4781dd05e911a3beb32ee67635717bf51821,test
fiqa_train_823,"$INTC & $AAPL strong, tech leads DOW higher",positive,fiqa,a609a7383b0033d768dc864a0d119f63962d4231f6092d3061f9292ee3569ab5,test
fiqa_train_887,Key level to watch in $FB for today is 25.53-- watching to see if it can hold as support http://stks.co/bOH4,neutral,fiqa,2465c9ceccc8a249ba96364bb83b1de9f1739ce8244aae0257bb8e9a242257b1,test
fiqa_test_42,"HSBC shakes up board with two new business chiefs, three departures",neutral,fiqa,060fe47defc0cf528131522a4dfd11e3464978e6c51c40a3114198d9097860c4,test
fiqa_train_619,$AMZN Trailing 12 months operating cash flow rose 48% to $4.98 billion & free cash flow decreased 63% to $388 million http://stks.co/c06zG,neutral,fiqa,41863969bd4f5022b77b9e8e194e294e39f878bdfba55b2e4fa43dc5e7ad1c74,test
fiqa_train_633,"UPDATE 1-BHP Billiton's credit ratings fragile in FY16, agencies warn",negative,fiqa,a1bcc4c1a319e9c64dcf672f39e068aa18eaef635adeb2604d25a6fff3c32976,test
fiqa_train_152,"$NFLX small pos, short 180 wkly puts.",negative,fiqa,b851c6d25a0dfdc1a700b961ce5379acddde6b98613a4dfac83535ad38fe5eec,test
fiqa_test_51,"European shares plunge, roiled by BHP and oil; hopes turn to ECB",negative,fiqa,1ea58886e3d1610a4dad9eeda3625b1e50bedcee50a0f53e81a96131a23cedfd,test
fiqa_train_149,"Red Daily Triangle on $SHOR,...Scaling Up on Long Position http://stks.co/r82S",positive,fiqa,609f1b5d23e2e8507a4f1b4e59441e74aaeea2692e264ed229be7f5c9d8de01e,test
fiqa_train_657,$AAPL long 630.91,positive,fiqa,e4eb01ca31e92d042b9a7f2c57438e84b3a95bd9ffb59ee98a0aea1c5fbadf6b,test
fiqa_train_611,$MXWL Oh snap. Just went long again. LT,positive,fiqa,7dbc2d276c6fd3272413233a9baa111e1b47052f6b2ba0025fcbb9b0443b0003,test
fiqa_train_690,$XLB the weakest sector this year and possible false breakout  http://stks.co/dL1Z,negative,fiqa,d083f7311185bc13d31fe46d51d3d896422075f200dfef839cf98dbad40ff3bd,test
fiqa_train_634,AstraZeneca sells Caprelsa rights to Sanofi unit,positive,fiqa,6ec5573d17dc459f70618c1d4faf72776a2d6bae56e9a6285bcb367bc8227a76,test
fiqa_train_92,Peroni and Grolsch put up for sale as AB InBev plans acquisition of SABMiller,positive,fiqa,0efc5d5ef29eb3c0c6bbfa5b148e98bec1ba0671f92eae2790fd80270f16e5eb,test
fiqa_train_939,2 Turnaround Buys For 2016? BHP Billiton plc And Home Retail Group Plc,positive,fiqa,76e84e2cf778a5ae4ac239f3feaa9cc0622eebc893b2bc0c61fd0aa0d4beb1e9,test
fiqa_train_597,Tesco Abandons Video-Streaming Ambitions in Blinkbox Sale,negative,fiqa,786f4095d4c7218e0a20c8b3d33ca0b52c3cd0a677ffaef054e5d84e6843acc8,test
fiqa_train_921,"European stocks hover near 3-week low, Dialog and BHP slump",negative,fiqa,38b7c45d26de91ad3296eaf88f5a832d264b392024da422bac90fd55159dcd79,test
fiqa_train_724,$NKE gapping up to all time highs http://stks.co/q1jAu #tradeideas http://stks.co/r1j6c,positive,fiqa,b79e7cb458f2dacaade1b6acd4f81433b251e92e95cbd2bbd4c98dd9e0268164,test
fiqa_test_98,RSA Insurance Hires Towergate's Egan as Chief Financial Officer,neutral,fiqa,ded422d882049ce09368a118c2b36b40741c770ed442db2ee4dc13bf784d7d14,test
fiqa_train_256,$SPY Looks like bear traps getting laid faster than Cadbury Creme Eggs by the Easter Bunny,positive,fiqa,838b2348a125e952d1866c2c840fd4506706d3fa364df30aadb683b53469f5e0,test
fiqa_train_55,Relief for Lewis as Tesco sees sales grow for first time in a year,positive,fiqa,35854ee98e1e9fb3b80cd1c4927238e7f403077264be55b3ffcdda7b09d2c6bb,test
fiqa_train_725,I don't see it. 200 day sma is the big hurdle. There is a good base building. $NFLX  https://t.co/ImKYGO2cyc,positive,fiqa,548c7cde0d99278824327f99404b69a315d8f0cec59fc12aae13e7cc702ff0ad,test
fiqa_train_382,$vxx adding to position here !,positive,fiqa,ca9a6c45f6a125f4686c59bb3179ec7b0df2cc1d3e17be8d38ce76bae6250ecc,test
fiqa_train_603,$AAPL Right back in ... - Buy the dips brought to you by CNBC. LOL,positive,fiqa,65fe9b5edb0bcd6098c0c65e72ffd71622b7c49b5a23856a440d0ac3094de2c2,test
fiqa_train_289,Citrix Systems Inc $CTXS Position Increased by Mizuhoâ¦ https://t.co/v7Lkq08Flp @ShareStockNews,positive,fiqa,f61332041a74b2e03337905d8149e38e1bf36ee3bc98939515b931710c03af10,test
fiqa_train_409,what is up with $HK..... from Jan to now it's been a sinking ship...,negative,fiqa,5f97bb91187e6f9d99398dd33c6ac421bc35612903269179122f60d16e800eb7,test
fiqa_train_158,"Irish Said Chasing Standard Chartered, RBS as Brexit Vote Nears",positive,fiqa,b4afc3ab25d2d007994e880d2ae9a8c1b8589981821349916b0761e2d8aa4ed1,test
fiqa_train_903,$SPY bull move ended waiting for next setup,negative,fiqa,c8f483f060f2b9af4b7ac6f91fdce4e20d33835106da87f0c7ca7941720a71e2,test
fiqa_train_528,"BPI Says Caixabank, Isabel dos Santos Reach Agreement Over Angola Exposure",positive,fiqa,6d92eb09b2acfa1b36e09a1bc2983a212b0a8663f573e81ebd1a970d6f26e114,test
fiqa_train_577,"$KNDI Let's see some higher highs and higher lows rest of the day , slow and steady",positive,fiqa,9d6b16a0a837b1022793c50021bc47eb0aa09ab53af3806c860f022b2eb7caa6,test
fiqa_train_167,"$AMZN trades in mid to upper range. No break out yet, either direction",neutral,fiqa,89ef7ecbe3f39af13e31fbefdd3e1b18dcebe2355a9e924a166357a6a80ee02d,test
fiqa_train_245,"On #FEDDAY looking for a sharp move up in equities $AAPL $HD $LOW $FB seeing $UVXY $TVIX getting hammered, even though market is down.",positive,fiqa,f4bd9da68b6d425daa4f7f363d5b2d4cc7bc9ba9190b3a90d8d434e3f46e5bc2,test
fiqa_train_246,Entertainment One dispels ITV takeover rumours,positive,fiqa,708247eb826655a3a4eb62d7cc482c3f18f0c7065da2dc8ce828808f84bf137f,test
fiqa_train_889,$SPY Long 1/2 position 137.89,positive,fiqa,a43e71f309cad7b0c699dceb2e1df74f711710eb5c42c5d4495d6944c1028f43,test
fiqa_train_547,X marks the recall: Tesla recalls #ModelX for faulty 3rd row seat. https://t.co/HSqdoVry07 $TSLA https://t.co/4Cs3CNZEBB,negative,fiqa,1c3cc47b9ad0e8258d0ef7e19814ffe57a42021c7f5e13fdc7beb0331121d72a,test
fiqa_test_146,RT @jan $ARNA Don't think buyout rumor strong enough too be driving this up just yet...when it is this may fly like aapl...// fly how high?,neutral,fiqa,1826053d2e5f88cc78c64dc07c09c865656c05377cd7556914a9602a2636e149,test
fiqa_test_113,$CDTI bounce here on support or H&S setup this area is very important for bulls to not lose http://stks.co/c0mf3,positive,fiqa,d8f3859efaace593a42525c1250fbf3abf8c0199191df8e138fc9645fd4dc104,test
fiqa_train_844,$ocn has the stuff. Will be looking to add shares if we get a new high breakout.,positive,fiqa,bb09afac11aaea01e9147a83f478b454fd23d9081aa097200fa98bab127d0cea,test
fiqa_train_770,Carnival Corporation and China Merchants Group Sign Memo of Understanding ...,positive,fiqa,fa5e786ee40a7fc2bf0e39febff73c514b24083971c06d44d721a11edddcbc96,test
fiqa_train_773,Diageo receives reports from United Spirits on financial irregularities involving ...,negative,fiqa,91d61376b272a8319aa04c1e4bfffdda266aa3d737cbd0a0ad3b2043803b4388,test
fiqa_train_367,ARM Royalties Accelerate as Smartphone Market Regains Strength,positive,fiqa,75341df60278acab49d031a8fc87a7cd95869d1021d4121e1b432dd95a35c8d2,test
fiqa_train_97,$SAP Q1 disappoints as #software licenses down. Real problem? #Cloud growth trails $MSFT $ORCL $GOOG $CRM $ADBE https://t.co/jNDphllzq5,negative,fiqa,413a5dda193556df286d962b59bd7ea388b0761bfad2022cf62c560275e09f07,test
fiqa_train_223,MarketsBP promotes upstream boss to deputy CEO,neutral,fiqa,151eef49d43748ee0ae8ab27680fd1fc9fa121dde9e3d6962b8a1efd5145f556,test
fiqa_train_148,long $AAPL 107 calls @ .40,positive,fiqa,a9adce8619c11e6f8052edf9fd5732002689cec1af2d786ac0488f6ae92c1197,test
fiqa_train_626,"U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb",positive,fiqa,9f3834581384b84671001a0711d7313f07048a8e7c7cc56fc209eb7bd81c6b25,test
fiqa_train_831,@Megaas2000 $AAPL McDonalds had a big GROWING success for years with the same BigMac and Apple update and improbe Iphone and Ipad,positive,fiqa,fc26cbf3f3ce81d1d8b65885fc664963363de010a3bc3bc66c9cf6c5efbb4e5a,test
fiqa_train_241,Long $TSLA short $MBLY https://t.co/jSpUSzo6na,positive,fiqa,64585f5656954e3a9255ac3b86bb066c7b229943d4cc3cd9f17c621c4c9a21f9,test
fiqa_train_191,WPP boosts sales despite cautious clients,positive,fiqa,613811d9f4d839117416601a2e3ed779e7e80e5319969253e48d6880d659b47f,test
fiqa_train_315,@Vegastrader66 Looks like good entry for $QIHU here.,positive,fiqa,ea750ae4440769340af79474825ed466935de2fef2670cc099bbc2f906cd57f0,test
