id,text,label,source_dataset,text_hash,agreement,agreement_config,split
phrasebank_sentences_allagree_1678,"Motorola Inc. of the United States came second with shipments of 217.4 million units for a 21.3 percent market share , followed by South Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent share .",neutral,financial_phrasebank,ad0df6ced9f1fabf61ea50e1b83536abc2785d180c4f30f033f5d5b9a1a98296,1.0,sentences_allagree,val
phrasebank_sentences_50agree_1019,"Additionally , retailers can use the same hardware across all tasks in stores and throughout the warehouse , providing substantial savings on support and infrastructure costs .",neutral,financial_phrasebank,942ff6ce40574270af6bbf42e170f1f1906ef51d4d10c460e3c96d58f684e1ed,0.5,sentences_50agree,val
phrasebank_sentences_50agree_4519,"We offer challenging and interesting employment for over 20,000 people in 20 countries throughout Europe .",neutral,financial_phrasebank,df207c7f90f4d5bb92e06bf04a468056bdf9ab6ca9348eedc175d440296b9d4f,0.5,sentences_50agree,val
phrasebank_sentences_66agree_3651,"In parallel , TeliaSonera has decided to conduct a compulsory acquisition .",neutral,financial_phrasebank,33ef14d52b3248ab4581eff866332ae93b0181294436bf1e1995cfe3d12d1754,0.66,sentences_66agree,val
phrasebank_sentences_75agree_2501,"Elcoteq 's global service offering covers the entire lifecycle of products , from product development to after-market services .",neutral,financial_phrasebank,533e1020c1722bea94d389dafb0e7ccf5ba1d552e4d8badadb551ca53b4c3df5,0.75,sentences_75agree,val
phrasebank_sentences_66agree_1547,"Chic and cheerful , Finnish design house Marimekko has been sending its geometric textiles out into the world for the past 60 years .",neutral,financial_phrasebank,42212ca8515b91eafcc783b62026af31eec2b9c10b49adbef9e204714f454428,0.66,sentences_66agree,val
phrasebank_sentences_66agree_1261,"And when it has lifted the veil on the various types of customer for which it designs its phones , the result is social stereotyping taken to a fine art .",neutral,financial_phrasebank,c57a90b142615cde1effeaafff63761367ba0579f168efb5f4bc4f6c307cab71,0.66,sentences_66agree,val
phrasebank_sentences_allagree_1514,"The subject of the project is provide to the company like : Software programming and consultancy services , Computer-related services , Data services , Computer support and consultancy services , Internet services etc. .",neutral,financial_phrasebank,45c1054d39e07053f1d4203a6d2aaf49e76e7fa4ab8cc18575c114fcbc6793cd,1.0,sentences_allagree,val
phrasebank_sentences_75agree_1424,The company has exported into about twenty European countries as well as to Africa .,neutral,financial_phrasebank,ea6ed3b11a87090be8328847419060781e59f375336bbb80b3e659a70baf532f,0.75,sentences_75agree,val
phrasebank_sentences_allagree_69,"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",positive,financial_phrasebank,73dfae0095b92bfcaeaab80ae67ce73e0d12fa2ba3d168680838dc5286131dd4,1.0,sentences_allagree,val
phrasebank_sentences_75agree_1416,Tekla Group 's net sales for 2005 were approximately 38 million euros .,neutral,financial_phrasebank,5a316093781d83b5c18676ab57e98f88e10be308de296dd983af55ce68b6bde6,0.75,sentences_75agree,val
phrasebank_sentences_75agree_2386,"Through the new production lines at the Novator mill in Veliky Ustjug , Vologda Oblast , Sveza will change its current 1.5 m by 1.5 m birch plywood production targeting the domestic market to produce 1.5 m by 3.0 m overlaid birch plywood for the global market .",neutral,financial_phrasebank,b3cbd1a6ef21e6b291125951a0b9529c3417b3bc3f4474a1946f7fa851c9ccec,0.75,sentences_75agree,val
phrasebank_sentences_allagree_792,"The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .",neutral,financial_phrasebank,932dc6d51ce87d5045ad493f194f2de6943f800dbe8d4800e34f7ea8ac616a4c,1.0,sentences_allagree,val
phrasebank_sentences_66agree_2320,55 workers in +àm+Ñl will be affected by the close-down .,negative,financial_phrasebank,5165008f6c6455305f42fe0e61e5a97f4bc12f7bf29b2f15476ba628e9e2b3c2,0.66,sentences_66agree,val
phrasebank_sentences_allagree_1666,Kauko-Telko 's centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and Group administration by the end of the year .,neutral,financial_phrasebank,aaaa33b446df8869b6102696f3249d86ecd2ed74953702a042577c2564fb99de,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1974,"The interim report for the first quarter is published on May 8 , 2009 .",neutral,financial_phrasebank,b76be37ff102773eee59db72c2ea7e3b927780aae3d4ded5b11fe8de5afa0344,1.0,sentences_allagree,val
phrasebank_sentences_allagree_701,The number of customers is one of the most important parameters in determining the price of electricity networks .,neutral,financial_phrasebank,6c7fc54fd66862bd840e3d85b3bc1f7eb8151ac05297dcc1d2ac8d7eac6760ce,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1381,The bond has a value of EUR150m and a maturity of 4 years .,neutral,financial_phrasebank,3c85d1a9088e67b78db2b2479d51b08c86d3e2ac8f56599150a8e8728c02b493,1.0,sentences_allagree,val
phrasebank_sentences_allagree_228,"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",positive,financial_phrasebank,c1deeb1a21d2a1597673627ca4e2b7a654ea32410489f13aaf21f633124ecbbe,1.0,sentences_allagree,val
phrasebank_sentences_75agree_1196,"`` We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster .",positive,financial_phrasebank,da08af4c2a1efd5b632da4c641132970934c2bb370ff22fea8f56b17667903c5,0.75,sentences_75agree,val
phrasebank_sentences_75agree_2263,The name of the buyer was not disclosed .,neutral,financial_phrasebank,a525cb1e1a334a07fbb44c10f5d5eba1d72e7289384e8cd7f81fe897bbe8a5a6,0.75,sentences_75agree,val
phrasebank_sentences_allagree_2023,"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",negative,financial_phrasebank,21831ef90c9abe6e9d2aa637df2dd1e4fc786c21ffef0703a5520735fd3793b3,1.0,sentences_allagree,val
phrasebank_sentences_50agree_1149,Swedish Wallenberg family controlled Investor has bought a large stake of C shares in Swedish retail bank SEB .,neutral,financial_phrasebank,271e9f8bfe7a8e8aac1772ffb906a8ef179e6874cf6515c75d8621776f69b0af,0.5,sentences_50agree,val
phrasebank_sentences_allagree_2194,"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .",negative,financial_phrasebank,7dd9fd904a160f4716b184276b7c00c72ec26d311dd72be75e8746210ee382a6,1.0,sentences_allagree,val
phrasebank_sentences_66agree_1582,Both companies will keep their commercial independence and continue to market their traditional products individually .,neutral,financial_phrasebank,55bf58e443aa4ac61102d1c007110aed26c5d608bbe1d2dcb2667e6e8bdc453d,0.66,sentences_66agree,val
phrasebank_sentences_75agree_2706,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros .",neutral,financial_phrasebank,b3c620955beb99e784ea3a8e170905d9f36ee3d1afab31c4c30cf6b9400f872a,0.75,sentences_75agree,val
phrasebank_sentences_allagree_1876,Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,negative,financial_phrasebank,7821e0c1175a082e9137760fa22a8c62988a5c9b90bc3d21f8a92b01a96ab97e,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1916,Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,positive,financial_phrasebank,f943089341d5a67958bb1d140d1d196687d357f447127ddf9a97e1070c7bdfd1,1.0,sentences_allagree,val
phrasebank_sentences_allagree_2103,"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .",negative,financial_phrasebank,b74819a218a5695a17602c38333b83af9c83340610587d42413cbc4e848dba50,1.0,sentences_allagree,val
phrasebank_sentences_allagree_39,"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",neutral,financial_phrasebank,816a191e2e1ac35256a521ea6ced74f45da37ef38d30bc6cfba44f010b65fb1c,1.0,sentences_allagree,val
phrasebank_sentences_allagree_768,"An  of the invention , released by the Patent Office , said : `` A non-coherent search matrix is formed of said correlation function matrix .",neutral,financial_phrasebank,bd15d9dd680e4334c0086ba8dc6119d04e69576de53a8d7f19a2df988988bcb6,1.0,sentences_allagree,val
phrasebank_sentences_allagree_14,"Net sales surged by 18.5 % to EUR167 .8 m. Teleste said that EUR20 .4 m , or 12.2 % , of the sales came from the acquisitions made in 2009 .",positive,financial_phrasebank,711e2509af5c30aebe6f156dd77425b571d113e1b4bd3254255deb1b5dd8926e,1.0,sentences_allagree,val
phrasebank_sentences_allagree_243,"Profit per share was EUR 1.03 , up from EUR 0.87 .",positive,financial_phrasebank,3fb3b0065bdc893b0ee6e96e5e402e951a435ae515a7fbb523fecbf0e6d4aa70,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1165,An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .,neutral,financial_phrasebank,3b00474cfce378e932e5bd8134f936f2176e4304a6e4efd0ae6e394d8c5d0e9a,1.0,sentences_allagree,val
phrasebank_sentences_allagree_147,"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,financial_phrasebank,463f69c8a09d2f20a92b67404dfef7385eb061ec5c0a16d240090f502c47103a,1.0,sentences_allagree,val
phrasebank_sentences_50agree_4047,"Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations .",negative,financial_phrasebank,5b818c6eaa4e2f319b5d7af1853a88a70954eaa924d2cac6b9d0e0881898be95,0.5,sentences_50agree,val
phrasebank_sentences_75agree_51,"In June it sold a 30 percent stake to Nordstjernan , and the investment group has now taken up the option to acquire EQT 's remaining shares .",neutral,financial_phrasebank,841b13acf76fe17c2bb253b4da3bf987cb26978547f4cb68156e79e06a426322,0.75,sentences_75agree,val
phrasebank_sentences_allagree_1602,"Based in Helsinki , Finland , Ramirent has branches in 13 Nordic , central and Eastern European countries .",neutral,financial_phrasebank,7ae2ef15fd7f66318139a0bbff8d3f3de039858c68bb4fe40d1d01a9411e1039,1.0,sentences_allagree,val
phrasebank_sentences_allagree_548,"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .",neutral,financial_phrasebank,542a45be454ecaf6faecacc25e554b4f4e563b58832b3c7dc586358b645a8f0a,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1179,Basware finances the acquisition with a bank loan .,neutral,financial_phrasebank,7a8d5bfb070228531f93cca1e3997a05c55d7748d78dd16beb6ac0ef2a51f8b4,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1186,"CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital .",neutral,financial_phrasebank,5b7c92e3d8213f1146a34b1e9505972cb239b515c14a86092f86b67fd1b310c7,1.0,sentences_allagree,val
phrasebank_sentences_75agree_3166,"The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group .",positive,financial_phrasebank,f17ae73e7fd0e4a55b1d4e0a6ded60d5f825e8255355304b3690c7b3f7cf935c,0.75,sentences_75agree,val
phrasebank_sentences_75agree_2241,The group said it intends to initiate within this year the process of buyout of minority shareholders of Ragutis with the aim of becoming the sole owner of the company .,neutral,financial_phrasebank,8222d7a6c86a5bcac305ef3d744112b4bb54ea2f0398c9cec18152dbb57e063f,0.75,sentences_75agree,val
phrasebank_sentences_allagree_989,Kemira 's partner in the project is St. Petersburg Water Works .,neutral,financial_phrasebank,cb438208daae73d2a872fab6b499d238f8e4bc22c9a597b9a89f0dd36ab520c3,1.0,sentences_allagree,val
phrasebank_sentences_allagree_2195,"In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .",negative,financial_phrasebank,81b6773e47f6fcb4bd93bdbbb9cbb8941fa5d1e955ff29f9c6484a01a37f6f6e,1.0,sentences_allagree,val
phrasebank_sentences_allagree_916,A meeting of Glisten shareholders to vote on the bid will be held on 12 March .,neutral,financial_phrasebank,95edded2cc902238b62120454d6f2339860da935494ce0dab368649685930982,1.0,sentences_allagree,val
phrasebank_sentences_50agree_2689,"There have been 15 initial public offerings announced in Sweden this year , compared with two during the same period a year earlier , Bloomberg data shows .",neutral,financial_phrasebank,64e81d202b29b448d026abae2a2e506d5ebc5ff8b7ed1c759b28ffdb2d7d0e04,0.5,sentences_50agree,val
phrasebank_sentences_allagree_761,Finnish Raute Precision that supplies weighing and dosing systems and plants is changing its name to Lahti Precision .,neutral,financial_phrasebank,638efc0b07bddcb4c7e02190f1cc86c5e574d19a66cf83047fe633819ce5e261,1.0,sentences_allagree,val
phrasebank_sentences_allagree_923,"According to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .",neutral,financial_phrasebank,77ab3643ab3728dadc263884094ee84cfe8dddb4ccb5f9bc8aefc268da815584,1.0,sentences_allagree,val
phrasebank_sentences_allagree_643,`` Our aim is to understand different traffic patterns based on the use of each building .,neutral,financial_phrasebank,c08f4507b6d4238fe14777ada0055beb23d56fcf372078ba1709ee727533ccd3,1.0,sentences_allagree,val
phrasebank_sentences_50agree_4615,Liora 's got a brand-new bag .,neutral,financial_phrasebank,71caba2913f52b0a7d1acb87f16b63c48e9889f0ced61d19625d3ce152ee17c6,0.5,sentences_50agree,val
phrasebank_sentences_allagree_968,"Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported .",neutral,financial_phrasebank,c43973320bf6d351f70c1566ad78869fb7552c34713fc5ff54002369d5369c68,1.0,sentences_allagree,val
phrasebank_sentences_75agree_1813,"BAWAG - Is to issue a benchmark , covered deal .",neutral,financial_phrasebank,1928f8a5214049c0510c2325ae0cd7c4bb5b1db643c32d5132c5a3494358f6d2,0.75,sentences_75agree,val
phrasebank_sentences_75agree_1126,UNC Charlotte would also deploy SSH Tectia Connector to enable secure application connectivity .,neutral,financial_phrasebank,340a059a65508659dee5ce4b129a586b325cd15dc3db6d43c73b600f629fb491,0.75,sentences_75agree,val
phrasebank_sentences_75agree_1131,"We went to the market with yield guidance of the 7.25 % area , which gave us the flexibility to go up or down by 1-8th .",neutral,financial_phrasebank,6a88221788e5974639f5cd5ae2a322d57950048d35b0d5588f27c444580e6888,0.75,sentences_75agree,val
phrasebank_sentences_allagree_900,"The store is located in Poznan in a shopping center named Pestka , the company added .",neutral,financial_phrasebank,efe9adcf1b29c5d57b58383715819fbc90ea78f771d765ad72ca54e06a9fe5ed,1.0,sentences_allagree,val
phrasebank_sentences_allagree_855,"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",positive,financial_phrasebank,da0fd7603896e62e65324d0d6747a884ca2c5fd482def7918aebbfa01f4e2662,1.0,sentences_allagree,val
phrasebank_sentences_allagree_856,"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",positive,financial_phrasebank,0bbd7e0eece51997580988ced6a415a6371487cd3245a4d5e1fce5ecf92e282f,1.0,sentences_allagree,val
phrasebank_sentences_75agree_235,"Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",positive,financial_phrasebank,f18de94b0829a7072a7484931d9d104a47cc35106368fae5729e42d2f4fbb798,0.75,sentences_75agree,val
phrasebank_sentences_66agree_2017,"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .",negative,financial_phrasebank,678317a2e86436cb0d3b7d47a13ccebcc3be580ab3418446a9d39ff491438baf,0.66,sentences_66agree,val
phrasebank_sentences_allagree_239,"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",positive,financial_phrasebank,7bda46a52626eb9feb8943492b83206142954e4824a05a0fb49f4481ba79efbf,1.0,sentences_allagree,val
phrasebank_sentences_50agree_730,"Mobile phone sales rose 25 % to 5.87 billion euros , while enterprise solution sales dropped 39 % to 186 million euros .",positive,financial_phrasebank,f849a0ccde9ed78eae9c0cb6cdc159967cf290d797fad1d3acabbdcd33854f4f,0.5,sentences_50agree,val
phrasebank_sentences_66agree_1586,Europe however remains an important and strong market for us .,neutral,financial_phrasebank,3a98e054daf2e3bbf85fa541cf46a529e66c626949dbd0ce0a1065fc4e051f39,0.66,sentences_66agree,val
phrasebank_sentences_50agree_2344,"Consumer products manufacturer Fiskars Corp. will open a distribution and warehouse center in Southaven , creating 100 jobs .",positive,financial_phrasebank,c61ae0270da1ea9401310835a84ce797f0de78709402c42c9b9456f4be447c08,0.5,sentences_50agree,val
phrasebank_sentences_75agree_1548,All rights reserved .,neutral,financial_phrasebank,f814973ba4b331ce30b3705bd3c179997a6e83fa9c4181901f04b8c5dbd86016,0.75,sentences_75agree,val
phrasebank_sentences_allagree_2096,"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",negative,financial_phrasebank,33d09187c24e6565e23693b10b2dcea5cb59c982022e467028e40e0aae86d882,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1470,"The number of class A shares remains unchanged at 9,526,089 shares .",neutral,financial_phrasebank,f4528a14719220e46ee70436eb4fd6d4809e3f5af3191d49adb2f44de16622d1,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1430,The exercise price of the option will be based on Safran Software Solutions ' license and maintenance sales as well as the result of the company .,neutral,financial_phrasebank,357a546b33af3b30745e51c5576d3ae19b66574ba956a5c02b9129cdd56dc15c,1.0,sentences_allagree,val
phrasebank_sentences_66agree_510,The contract was signed in August with Papua New Guinea-based Lihir Gold Ltd ASX : LGL .,positive,financial_phrasebank,80ebb6bc1f3653c95e5f0d1e46c12609d549d93a533bf869a2d8e682381548b5,0.66,sentences_66agree,val
phrasebank_sentences_50agree_1328,"RK Group , headquartered in Vantaa , Finland , is one of Europe 's leading machinery rental services .",neutral,financial_phrasebank,428e6ce21e4db85558dea2f6e5132ca1aa32df03f22c2bcb056daf99a785274a,0.5,sentences_50agree,val
phrasebank_sentences_66agree_194,"In 2007 , Contempus generated revenue of NOK 69.3 ( approx .",neutral,financial_phrasebank,1b1a78099e12e7cc3ae4a06bd6cf1f4aa0d769ccd8432a0ef0037347c9fcb774,0.66,sentences_66agree,val
phrasebank_sentences_allagree_920,Aker Yards Finland will begin using Chinese subcontractors at its Finnish shipyards .,neutral,financial_phrasebank,2b861bb5a647692e935a038db225fbc11ef8afe8298c87b4c519866bb3f8a942,1.0,sentences_allagree,val
phrasebank_sentences_allagree_267,"A data processing unit collects the data , calculates RVR values and provides the data to users via various interfaces .",neutral,financial_phrasebank,5c655c732f4f4e87eeb6eedba14b77ec92d1aa09dfb4d5c41d7c47ada2d2a72d,1.0,sentences_allagree,val
phrasebank_sentences_allagree_21,"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",positive,financial_phrasebank,ddc888872ccc7a55f51b7e59309c6e9c2fcf4e7de8cee9d66071a8f31b1ccd83,1.0,sentences_allagree,val
phrasebank_sentences_66agree_3943,The total need for staff cuts corresponds to about 300 man-years .,negative,financial_phrasebank,ec84be2f653158ac1cca5d3fc8d93730e0c6cbf897b3ca6de36dbe67afbf417b,0.66,sentences_66agree,val
phrasebank_sentences_allagree_1743,The company has 120 employees and annual sales of approximately EUR16m .,neutral,financial_phrasebank,c56161e7897e49d4eab3a850ed5ba3ea24a5fae6feaed9f48e8735ca06ee2913,1.0,sentences_allagree,val
phrasebank_sentences_75agree_2088,"PA ) , JPMorgan Chase and Co ( NYSE : JPM ) and Pohjoa Bank are joint lead-managers on the senior , unsecured deal .",neutral,financial_phrasebank,211c6ca919a6412812f0f01ba8d26c8c2ef6b9a7b7d91a3f8495a5d108b0947d,0.75,sentences_75agree,val
phrasebank_sentences_allagree_2050,EPS dropped to EUR0 .2 from EUR0 .3 .,negative,financial_phrasebank,4dec3a43d46f1fa725eadba10ba6498bbfa17f55b4a6e134700b16ccc26c0d04,1.0,sentences_allagree,val
phrasebank_sentences_66agree_2130,"Only L+ñnnen Tehtaat showed a loss , but it has only recently started streamlining measures .",neutral,financial_phrasebank,3a41dd42f39f16dc93c2b5aa4b87883222191370040700a1ec83d04fe78be14b,0.66,sentences_66agree,val
phrasebank_sentences_allagree_2044,Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,negative,financial_phrasebank,7fef44071598f08324810a0fd9fbc3fd48a4daa532b8d29d8b30426b95a988a4,1.0,sentences_allagree,val
phrasebank_sentences_50agree_3871,The newspaper 's best sales asset is high quality journalism and journalistic content .,neutral,financial_phrasebank,30a436e06165d2a6dae25b09d50f0c6bbb4ce3c04f36490b6cde5a3432f1b09d,0.5,sentences_50agree,val
phrasebank_sentences_75agree_1018,"Elite Residence Tower , a new development by Tameer , is located at the heart of Dubai Marina .",neutral,financial_phrasebank,0152e35d8855714d0730ae6806c7ab74ebc954d1fd9381a9ad0d2484f64a858e,0.75,sentences_75agree,val
phrasebank_sentences_66agree_2824,"The negotiation has resulted in the reduction of 80 people in regular employment , around half of which will be covered with pension arrangements .",negative,financial_phrasebank,540d1b4a42552650047ac08ead44a9315d81dfacda7053250a0d17c82455bc28,0.66,sentences_66agree,val
phrasebank_sentences_allagree_1162,"Alma Media Corporation PRESS RELEASE March 25 , 2010 TYRV+ä+äN SANOMAT PURCHASE CONFIRMED The business operations of Tyrv+ñ+ñn Sanomat Oy will be transferred to Suomen Paikallissanomat Oy .",neutral,financial_phrasebank,eea901c09493ef7384fef670f01665f66279644238ebf376959a8f014805c180,1.0,sentences_allagree,val
phrasebank_sentences_50agree_503,Sanoma will continue to focus on investing in digital media and on strengthening its market positions .,neutral,financial_phrasebank,ae354c507c577e2b41acdd719d4b716f5fb64a6451c3666b104106705cd0bd2a,0.5,sentences_50agree,val
phrasebank_sentences_75agree_2458,"ALEXANDRIA , Va. , March 20 -- Patrik Flykt and Timo Alakoski , both of Helsinki , Finland , and Tapio Suihko and Nadarajah Asokan , both of Espoo , Finland , have developed a method of mobility support of Internet-type protocol traffic in a communication system .",neutral,financial_phrasebank,dbf464c5aa7d58f9aae15ef748164e15a7f8481275a7ea0cd1f55d4f1031c28f,0.75,sentences_75agree,val
phrasebank_sentences_allagree_2180,The net sales decreased to EUR 49.8 million from EUR 59.9 million .,negative,financial_phrasebank,250857ed2f0d38ad994edb65e70655de7d5db94816cd270414d1e210c977f4c5,1.0,sentences_allagree,val
phrasebank_sentences_allagree_954,Each year the dividend is deducted from the subscription price .,neutral,financial_phrasebank,e6cbbca1407376d046900b17cb84641ef57495fd74d5430125dd8fe464820266,1.0,sentences_allagree,val
phrasebank_sentences_75agree_1440,The ISO certification demonstrates that we are moving forward in our quality commitments to our customers . ',positive,financial_phrasebank,d4fc362c5e4367e02e4e340f11692c55ea29aa065f278090cba6c0cb9d5ef7bd,0.75,sentences_75agree,val
phrasebank_sentences_66agree_1652,"The liquidity providing was interrupted on May 11 , 2007 when Aspocomp Group Oyj 's shares traded below 0.50 cent ( Aspocomp 's stock exchange release 11.5.2007 ) .",negative,financial_phrasebank,48894aca38a152d015a68f1e0e5c1302c192ce04f826f45696758023f7a6c255,0.66,sentences_66agree,val
phrasebank_sentences_75agree_2028,"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .",neutral,financial_phrasebank,c985aae3f2821d63e2e8f85c4e3fa171ec66d427349b41098f7f2b0cb3b21306,0.75,sentences_75agree,val
phrasebank_sentences_allagree_188,"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,financial_phrasebank,b3a9f18cc83f664edad23f5ff14978d75a33526223dcb5504b7df30cdcea1320,1.0,sentences_allagree,val
phrasebank_sentences_75agree_456,"AGJ recorded EUR 43 mln sales in 2006 , most of which was generated by exports to customers in Western Europe , the statement said .",neutral,financial_phrasebank,7c8a58ca0dcb061c491f1cf763e3d63ecc8e09463f6b1e410b67c5604677e66b,0.75,sentences_75agree,val
phrasebank_sentences_50agree_1211,EB will hold the exclusive rights to market the new entity 's product .,neutral,financial_phrasebank,4f88d25a0ab7a918f68854fd1df466a12dc7c9bffb7fc880098ca06f2040ac44,0.5,sentences_50agree,val
phrasebank_sentences_allagree_2200,"In the Baltic countries , sales fell by 42.6 % .",negative,financial_phrasebank,5fb967513afdfd708879ee070baba9def4bf17f6cfe0702542a5100c6b27ebde,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1658,"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .",neutral,financial_phrasebank,1887c3dc0cda62d75f22f4f5f60f64c619efea978b7289275a0ed1807c5cd52c,1.0,sentences_allagree,val
phrasebank_sentences_allagree_292,"Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .",negative,financial_phrasebank,f1c2a43477c029eff601c452424d0a8f6cc8c1af30e07de49372008e757d2e18,1.0,sentences_allagree,val
phrasebank_sentences_allagree_918,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .",neutral,financial_phrasebank,06842ed596a4bd264f6578b2eace97ca1956b94658a145d79b7a74c483b932d9,1.0,sentences_allagree,val
phrasebank_sentences_66agree_988,"`` We hope to clarify our policies to Finnish businesses where there are any gray areas , '' Motlanthe said .",neutral,financial_phrasebank,d3c9b16dfe41b7d5c674bf5d27acdffb4e3664f6e4926cde476523bfe36dc799,0.66,sentences_66agree,val
phrasebank_sentences_allagree_2014,Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,negative,financial_phrasebank,871bae80d9e811c8effffa1b54c3ba2fcc51d4d0ce948efed229ce613cfe4ff9,1.0,sentences_allagree,val
phrasebank_sentences_75agree_2271,The new units should become one of the largest ones within the company .,neutral,financial_phrasebank,8296490a799fb817dec1043a0c556cde295db0e2a9f7e1b35676051d830f0500,0.75,sentences_75agree,val
phrasebank_sentences_75agree_2286,The owners who have participated in the business operations of the company will continue in Poyry 's employment after the transaction .,neutral,financial_phrasebank,5bf15c5b0eebc171cb03ffc8fca8fd6029748102ef39e6a592c5f0cefe525a14,0.75,sentences_75agree,val
phrasebank_sentences_allagree_57,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 .",positive,financial_phrasebank,5bf921e58fd9bb6f51a59f37faac08c91310f434f0aaeeb9da90e3019247b166,1.0,sentences_allagree,val
phrasebank_sentences_allagree_1997,"However , the brokers ' ratings on the stock differ .",neutral,financial_phrasebank,ab1fe3602b2662d41485f626c0de70d0f5cb89e97895d5f6032ef74607c7b062,1.0,sentences_allagree,val
phrasebank_sentences_50agree_4775,"The apartment block will be well-located , in easy reach of the city center and close to both a school and kindergarten .",positive,financial_phrasebank,0278b64256a9abae5e30bbafe28ea23507f5cc1ca7ef3e0f1c1a49b0be8d2a0d,0.5,sentences_50agree,val
phrasebank_sentences_allagree_1568,"With five different game modes , co-op tournaments , 4 player split-screen and multiplayer modes , players can have as much fun as they would if they were actually fishing .",neutral,financial_phrasebank,8ab29e5c4eb288c726e03cb8089245634f4e725fcbc5749d9ba8ac47017c61a4,1.0,sentences_allagree,val
